respondent_id,age_group,gender,city_tier,occupation,monthly_income,discovery_channel_1,discovery_channel_2,social_media_hours,dietary_preference,cuisine_north_indian,cuisine_south_indian,cuisine_bengali,cuisine_rajasthani_gujarati,cuisine_continental_italian,cuisine_chinese_pan-asian,cuisine_street_food_chaat,cuisine_mediterranean,flavour_spicy_and_bold,flavour_mild_and_comforting,flavour_sweet_and_indulgent,flavour_tangy_and_zesty,flavour_savoury_and_umami,flavour_herbal_and_earthy,health_weight_management,health_high_protein,health_low_sugar_diabetic,health_gut_health,health_energy_&_stamina,health_gluten-free,health_no_specific_goal,interest_healthy_meal_bowls,interest_functional_beverages,interest_millet_superfood_snacks,interest_breakfast_boxes,interest_office_fuel_packs,addon_protein_boost,addon_extra_dressing_chutney,addon_side_salad_raita,addon_dessert_sweet_bite,addon_energy_drink_smoothie,addon_none,meals_ordered_per_day,occasion_breakfast,occasion_midmorning_snack,occasion_lunch,occasion_evening_snack,occasion_dinner,occasion_late_night,ordering_channel_1,ordering_channel_2,biggest_frustration,monthly_food_spend,max_wtp_meal_bowl,mood_food_sensitivity,brand_yoga_bar,brand_the_whole_truth,brand_sleepy_owl,brand_epigamia,brand_raw_pressery,brand_id_fresh_mtr,brand_slurrp_farm,brand_none_of_these,clean_label_importance,eco_packaging_willingness,combo_movie_night,combo_wfh_lunch,combo_post_gym,differentiator_1,differentiator_2,subscription_interest,expected_order_frequency,likelihood_to_try_moodmeal
MM0790,55+,Prefer not to say,Metro,Retired,50K-1L,Instagram/YouTube,Google search,2-4 hours,Vegan,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,Delivery apps,Brand's own app,Too unhealthy,3K-6K,150-250,2,1,0,0,0,0,0,0,0,4,Yes if same quality,Comfort bowl + dessert,Meal bowl + green tea,Nothing - own routine,Healthy ingredients,Personalised recommendations,Yes - monthly,Few times/month,Definitely yes
MM0791,18-24,Female,Metro,Freelancer,1L-2L,Friend/family,Influencer reviews,2-4 hours,Vegetarian,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2,1,0,0,1,0,1,Brand's own app,Quick commerce,Boring/no variety,6K-10K,250-400,1,0,0,0,0,0,0,0,1,5,Don't care,Millet chips + cold brew,Meal bowl + green tea,Millet bar + smoothie,Fast delivery,Personalised recommendations,Maybe - depends on price,3-5 times/week,Probably yes
MM0792,25-34,Prefer not to say,Rural,Working professional,Below 25K,Instagram/YouTube,Google search,1-2 hours,Non-vegetarian,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,Offline retail,Subscription box,Too expensive,Below 1K,Below 150,4,0,0,0,1,0,1,0,0,1,Yes if same quality,Comfort bowl + dessert,Meal bowl + green tea,Nothing - own routine,Mood-based packaging,Personalised recommendations,Yes - weekly,Few times/month,Neutral
MM0793,25-34,Female,Metro,Working professional,50K-1L,Instagram/YouTube,Influencer reviews,2-4 hours,Eggetarian,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,3+,1,0,1,1,1,0,Delivery apps,Brand's own app,No healthy options nearby,6K-10K,250-400,4,0,0,1,0,0,0,0,0,5,Yes definitely,Millet chips + cold brew,Nothing - cook at home,Protein bowl + energy drink,Fast delivery,Personalised recommendations,No - on demand,Few times/month,Definitely yes
MM0794,35-44,Male,Metro,Working professional,1L-2L,Influencer reviews,In-store browsing,2-4 hours,Vegetarian,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,3+,1,0,1,1,0,0,Subscription box,Brand's own app,No healthy options nearby,3K-6K,Above 600,3,0,1,0,0,1,0,0,0,5,Yes if same quality,Millet chips + cold brew,Meal bowl + green tea,Protein bowl + energy drink,Healthy ingredients,Variety & regional flavours,Yes - weekly,Daily,Definitely yes
MM0795,18-24,Male,Metro,Student,25K-50K,Friend/family,Google search,1-2 hours,Eggetarian,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,Brand's own app,Subscription box,Too unhealthy,1K-3K,150-250,3,1,0,0,0,0,0,0,0,5,Yes if same quality,Snack box + functional soda,Nothing - cook at home,Nothing - own routine,Affordable pricing,Personalised recommendations,Yes - monthly,3-5 times/week,Probably yes
MM0796,45-54,Female,Metro,Working professional,50K-1L,Instagram/YouTube,Google search,2-4 hours,Eggetarian,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,Subscription box,Brand's own app,Poor delivery,3K-6K,Above 600,1,0,0,1,0,1,0,0,0,3,Yes if same quality,Comfort bowl + dessert,Meal bowl + green tea,Protein bowl + energy drink,Affordable pricing,Healthy ingredients,Maybe - depends on price,1-2 times/week,Probably yes
MM0797,45-54,Male,Metro,Retired,Below 25K,Friend/family,Instagram/YouTube,Less than 1 hour,Flexitarian,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Brand's own app,Delivery apps,Too expensive,Below 1K,250-400,4,0,1,0,0,0,0,0,0,5,Yes if same quality,Snack box + functional soda,Meal bowl + green tea,Protein bowl + energy drink,Fast delivery,Mood-based packaging,Yes - monthly,Few times/month,Probably yes
MM0798,25-34,Female,Tier 3,Working professional,50K-1L,In-store browsing,Google search,1-2 hours,Vegetarian,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,Delivery apps,Brand's own app,Too unhealthy,3K-6K,250-400,2,0,1,0,0,1,0,0,0,4,Don't care,Snack box + functional soda,Meal bowl + green tea,Protein bowl + energy drink,Variety & regional flavours,Fast delivery,No - on demand,3-5 times/week,Probably yes
MM0799,35-44,Prefer not to say,Metro,Working professional,25K-50K,Instagram/YouTube,Friend/family,1-2 hours,Non-vegetarian,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3+,1,0,0,1,1,0,Offline retail,Delivery apps,Too expensive,3K-6K,250-400,4,1,1,0,0,0,1,0,0,4,Yes if same quality,Comfort bowl + dessert,Office fuel + smoothie,Protein bowl + energy drink,Mood-based packaging,Personalised recommendations,Yes - weekly,1-2 times/week,Definitely yes
MM0800,45-54,Male,Tier 2,Homemaker,25K-50K,Google search,In-store browsing,1-2 hours,Non-vegetarian,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Delivery apps,Subscription box,No healthy options nearby,Below 1K,150-250,4,0,0,0,0,0,0,1,0,3,Yes if same quality,Nothing,Nothing - cook at home,Protein bowl + energy drink,Mood-based packaging,Affordable pricing,No - on demand,Few times/month,Neutral
MM0801,35-44,Female,Metro,Working professional,1L-2L,Instagram/YouTube,Google search,More than 4 hours,Non-vegetarian,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,Quick commerce,Offline retail,Too expensive,3K-6K,250-400,4,0,1,1,1,0,0,0,0,3,No - price matters,Snack box + functional soda,Meal bowl + green tea,Nothing - own routine,Affordable pricing,Fast delivery,No - on demand,1-2 times/week,Probably yes
MM0802,18-24,Female,Metro,Student,Below 25K,Instagram/YouTube,In-store browsing,More than 4 hours,Flexitarian,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,Offline retail,Brand's own app,Too unhealthy,3K-6K,Below 150,4,0,0,0,0,0,0,0,1,3,Yes if same quality,Comfort bowl + dessert,Breakfast box (brunch),Protein bowl + energy drink,Variety & regional flavours,Personalised recommendations,No - on demand,3-5 times/week,Definitely yes
MM0803,25-34,Female,Tier 3,Working professional,25K-50K,Instagram/YouTube,Influencer reviews,More than 4 hours,Vegetarian,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,Subscription box,Brand's own app,No healthy options nearby,Below 1K,150-250,4,0,0,1,0,0,0,1,0,2,Yes definitely,Comfort bowl + dessert,Office fuel + smoothie,Millet bar + smoothie,Mood-based packaging,Healthy ingredients,No - on demand,Few times/month,Probably yes
MM0804,35-44,Non-binary,Metro,Freelancer,Above 2L,Instagram/YouTube,In-store browsing,Less than 1 hour,Vegetarian,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,Delivery apps,Quick commerce,No personalisation,Above 10K,150-250,3,1,0,0,0,1,0,0,0,4,Don't care,Snack box + functional soda,Meal bowl + green tea,Millet bar + smoothie,Fast delivery,Affordable pricing,No - on demand,3-5 times/week,Definitely yes
MM0805,25-34,Male,Tier 3,Working professional,50K-1L,Friend/family,In-store browsing,Less than 1 hour,Non-vegetarian,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,Offline retail,Subscription box,Too expensive,Above 10K,400-600,4,1,0,0,0,1,0,0,0,3,Yes definitely,Millet chips + cold brew,Nothing - cook at home,Breakfast box + cold coffee,Fast delivery,Variety & regional flavours,Maybe - depends on price,Rarely/unsure,Neutral
MM0806,35-44,Non-binary,Tier 2,Business owner,Above 2L,Instagram/YouTube,Influencer reviews,1-2 hours,Vegetarian,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,Subscription box,Brand's own app,Too unhealthy,3K-6K,Above 600,2,0,1,1,0,0,1,0,0,3,No - price matters,Comfort bowl + dessert,Breakfast box (brunch),Breakfast box + cold coffee,Healthy ingredients,Personalised recommendations,Maybe - depends on price,1-2 times/week,Probably yes
MM0807,45-54,Female,Metro,Business owner,1L-2L,In-store browsing,Friend/family,Less than 1 hour,Flexitarian,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,3+,0,1,0,1,0,0,Subscription box,Quick commerce,Poor delivery,3K-6K,250-400,3,0,0,0,1,1,0,0,0,5,Don't care,Snack box + functional soda,Breakfast box (brunch),Nothing - own routine,Variety & regional flavours,Fast delivery,Yes - weekly,Daily,Definitely yes
MM0808,45-54,Male,Rural,Homemaker,50K-1L,Influencer reviews,Friend/family,2-4 hours,Non-vegetarian,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,Offline retail,Quick commerce,Too unhealthy,3K-6K,150-250,1,1,0,1,0,0,1,0,0,2,Yes if same quality,Nothing,Office fuel + smoothie,Breakfast box + cold coffee,Healthy ingredients,Fast delivery,No - on demand,Few times/month,Neutral
MM0809,25-34,Male,Metro,Working professional,25K-50K,Friend/family,In-store browsing,2-4 hours,Non-vegetarian,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,Quick commerce,Subscription box,Too expensive,3K-6K,150-250,4,0,0,0,0,0,1,0,0,5,Yes definitely,Snack box + functional soda,Office fuel + smoothie,Nothing - own routine,Mood-based packaging,Personalised recommendations,Yes - weekly,3-5 times/week,Definitely yes
MM0810,18-24,Female,Tier 3,Student,Below 25K,Delivery app suggestions,Instagram/YouTube,More than 4 hours,Eggetarian,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,Delivery apps,Brand's own app,Too unhealthy,1K-3K,150-250,4,1,0,0,0,1,0,1,0,1,Yes if same quality,Comfort bowl + dessert,Breakfast box (brunch),Millet bar + smoothie,Affordable pricing,Fast delivery,No - on demand,1-2 times/week,Probably yes
MM0811,55+,Male,Metro,Retired,25K-50K,Instagram/YouTube,Google search,Less than 1 hour,Non-vegetarian,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,3+,1,0,0,0,1,0,Offline retail,Subscription box,Too expensive,3K-6K,150-250,3,0,0,0,0,0,1,0,0,4,Yes if same quality,Nothing,Breakfast box (brunch),Protein bowl + energy drink,Healthy ingredients,Affordable pricing,No - on demand,1-2 times/week,Neutral
MM0812,45-54,Female,Tier 3,Working professional,25K-50K,Delivery app suggestions,Google search,1-2 hours,Non-vegetarian,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,2,1,0,0,1,1,0,Offline retail,Quick commerce,Too expensive,3K-6K,150-250,3,1,1,0,0,0,0,0,0,3,Don't care,Comfort bowl + dessert,Nothing - cook at home,Nothing - own routine,Affordable pricing,Personalised recommendations,Yes - weekly,1-2 times/week,Neutral
MM0813,18-24,Female,Metro,Student,50K-1L,Friend/family,In-store browsing,2-4 hours,Vegetarian,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,Brand's own app,Offline retail,Poor delivery,1K-3K,150-250,5,1,0,0,0,0,0,0,0,2,Yes definitely,Millet chips + cold brew,Breakfast box (brunch),Millet bar + smoothie,Fast delivery,Healthy ingredients,No - on demand,1-2 times/week,Probably yes
MM0814,45-54,Male,Tier 2,Business owner,50K-1L,In-store browsing,Influencer reviews,Less than 1 hour,Non-vegetarian,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,2,1,0,1,1,0,0,Delivery apps,Quick commerce,Too unhealthy,6K-10K,Below 150,3,1,1,0,0,0,1,0,0,5,No - price matters,Snack box + functional soda,Meal bowl + green tea,Millet bar + smoothie,Healthy ingredients,Mood-based packaging,Maybe - depends on price,Few times/month,Probably yes
MM0815,45-54,Female,Tier 3,Homemaker,50K-1L,In-store browsing,Delivery app suggestions,1-2 hours,Vegetarian,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,Offline retail,Brand's own app,No healthy options nearby,6K-10K,Below 150,1,0,0,0,0,0,0,0,1,5,Don't care,Comfort bowl + dessert,Meal bowl + green tea,Millet bar + smoothie,Healthy ingredients,Variety & regional flavours,Maybe - depends on price,3-5 times/week,Neutral
MM0816,25-34,Female,Rural,Working professional,50K-1L,Influencer reviews,In-store browsing,2-4 hours,Non-vegetarian,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,3+,1,1,0,1,1,0,Delivery apps,Quick commerce,No healthy options nearby,3K-6K,150-250,4,1,0,0,0,0,0,0,0,4,No - price matters,Snack box + functional soda,Nothing - cook at home,Nothing - own routine,Affordable pricing,Fast delivery,Yes - weekly,Few times/month,Definitely yes
MM0817,25-34,Male,Tier 3,Working professional,50K-1L,Friend/family,Google search,2-4 hours,Vegetarian,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,2,1,0,1,1,0,0,Brand's own app,Quick commerce,Too unhealthy,6K-10K,250-400,3,1,1,0,0,0,1,0,0,5,No - price matters,Nothing,Nothing - cook at home,Nothing - own routine,Affordable pricing,Variety & regional flavours,Yes - weekly,3-5 times/week,Definitely yes
MM0818,25-34,Male,Tier 3,Business owner,25K-50K,Friend/family,In-store browsing,1-2 hours,Vegetarian,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,Delivery apps,Brand's own app,Too expensive,3K-6K,400-600,3,0,0,0,0,1,1,0,0,1,Don't care,Snack box + functional soda,Meal bowl + green tea,Protein bowl + energy drink,Variety & regional flavours,Mood-based packaging,Maybe - depends on price,1-2 times/week,Neutral
MM0819,18-24,Male,Tier 3,Homemaker,25K-50K,Instagram/YouTube,Friend/family,Less than 1 hour,Vegetarian,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,Quick commerce,Subscription box,Too expensive,Below 1K,150-250,4,1,1,0,0,0,1,0,0,3,No - price matters,Comfort bowl + dessert,Nothing - cook at home,Millet bar + smoothie,Personalised recommendations,Healthy ingredients,Maybe - depends on price,1-2 times/week,Neutral
MM0820,25-34,Male,Metro,Freelancer,25K-50K,Friend/family,Delivery app suggestions,2-4 hours,Vegetarian,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,1,1,Brand's own app,Delivery apps,Too expensive,1K-3K,150-250,3,0,0,1,0,0,0,0,0,4,Don't care,Comfort bowl + dessert,Breakfast box (brunch),Millet bar + smoothie,Variety & regional flavours,Affordable pricing,Yes - weekly,Rarely/unsure,Definitely no
MM0821,35-44,Female,Metro,Freelancer,Below 25K,Friend/family,In-store browsing,1-2 hours,Flexitarian,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,3+,1,0,0,0,1,0,Offline retail,Brand's own app,Too unhealthy,1K-3K,Below 150,4,0,1,0,1,0,0,0,0,4,Yes if same quality,Comfort bowl + dessert,Office fuel + smoothie,Breakfast box + cold coffee,Mood-based packaging,Variety & regional flavours,Maybe - depends on price,1-2 times/week,Definitely yes
MM0822,18-24,Male,Metro,Student,Above 2L,Friend/family,Instagram/YouTube,Less than 1 hour,Vegetarian,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,Quick commerce,Offline retail,Too expensive,1K-3K,400-600,4,0,1,0,0,0,0,0,0,4,Yes if same quality,Snack box + functional soda,Breakfast box (brunch),Breakfast box + cold coffee,Personalised recommendations,Fast delivery,No - on demand,1-2 times/week,Neutral
MM0823,25-34,Female,Metro,Retired,Below 25K,Delivery app suggestions,Google search,1-2 hours,Flexitarian,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,Quick commerce,Brand's own app,Too unhealthy,6K-10K,Below 150,2,1,1,0,1,0,0,0,0,5,Yes definitely,Millet chips + cold brew,Breakfast box (brunch),Protein bowl + energy drink,Affordable pricing,Variety & regional flavours,No - on demand,Few times/month,Probably yes
MM0824,25-34,Male,Metro,Business owner,25K-50K,Instagram/YouTube,Google search,1-2 hours,Non-vegetarian,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,Quick commerce,Brand's own app,Too expensive,Below 1K,150-250,3,0,1,0,0,0,0,0,0,4,No - price matters,Millet chips + cold brew,Nothing - cook at home,Protein bowl + energy drink,Variety & regional flavours,Healthy ingredients,Maybe - depends on price,3-5 times/week,Probably yes
MM0825,25-34,Male,Tier 2,Working professional,1L-2L,Friend/family,Delivery app suggestions,1-2 hours,Non-vegetarian,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,Subscription box,Quick commerce,Poor delivery,6K-10K,Above 600,3,1,0,0,0,0,0,0,0,3,No - price matters,Comfort bowl + dessert,Office fuel + smoothie,Millet bar + smoothie,Affordable pricing,Mood-based packaging,Maybe - depends on price,Few times/month,Probably yes
MM0826,45-54,Female,Metro,Business owner,50K-1L,Friend/family,Influencer reviews,Less than 1 hour,Vegetarian,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,Offline retail,Subscription box,Too expensive,3K-6K,150-250,1,1,0,1,1,0,0,0,0,4,No - price matters,Comfort bowl + dessert,Breakfast box (brunch),Nothing - own routine,Healthy ingredients,Personalised recommendations,No - on demand,1-2 times/week,Probably yes
MM0827,25-34,Female,Tier 2,Working professional,50K-1L,Influencer reviews,Delivery app suggestions,2-4 hours,Flexitarian,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,Brand's own app,Quick commerce,Too unhealthy,Below 1K,250-400,5,0,0,1,0,0,0,0,0,3,Yes if same quality,Millet chips + cold brew,Meal bowl + green tea,Breakfast box + cold coffee,Variety & regional flavours,Fast delivery,Yes - monthly,Rarely/unsure,Definitely yes
MM0828,25-34,Male,Metro,Working professional,50K-1L,Instagram/YouTube,Google search,2-4 hours,Non-vegetarian,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3+,1,1,0,1,0,0,Quick commerce,Brand's own app,Too unhealthy,Above 10K,Below 150,3,1,0,1,0,0,0,0,0,4,Yes if same quality,Snack box + functional soda,Meal bowl + green tea,Millet bar + smoothie,Fast delivery,Mood-based packaging,Yes - monthly,1-2 times/week,Definitely yes
MM0829,35-44,Male,Metro,Homemaker,50K-1L,Instagram/YouTube,Delivery app suggestions,2-4 hours,Non-vegetarian,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,Subscription box,Quick commerce,Too expensive,6K-10K,150-250,4,0,1,1,0,0,0,1,0,4,Yes if same quality,Snack box + functional soda,Nothing - cook at home,Millet bar + smoothie,Affordable pricing,Fast delivery,Maybe - depends on price,Rarely/unsure,Probably yes
MM0830,25-34,Male,Tier 2,Working professional,25K-50K,Instagram/YouTube,Delivery app suggestions,More than 4 hours,Flexitarian,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,Delivery apps,Quick commerce,Boring/no variety,1K-3K,Below 150,5,0,0,1,1,0,1,0,0,4,Yes if same quality,Millet chips + cold brew,Meal bowl + green tea,Protein bowl + energy drink,Healthy ingredients,Personalised recommendations,Maybe - depends on price,3-5 times/week,Definitely yes
MM0831,18-24,Male,Tier 3,Business owner,25K-50K,Friend/family,In-store browsing,2-4 hours,Eggetarian,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,Quick commerce,Delivery apps,Too expensive,Below 1K,Below 150,4,1,1,0,0,0,1,0,0,3,Yes if same quality,Snack box + functional soda,Breakfast box (brunch),Breakfast box + cold coffee,Fast delivery,Variety & regional flavours,Yes - monthly,Rarely/unsure,Probably yes
MM0832,25-34,Female,Tier 2,Student,Below 25K,Delivery app suggestions,Google search,2-4 hours,Non-vegetarian,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,3+,1,1,1,0,1,0,Brand's own app,Delivery apps,Too expensive,Below 1K,Below 150,3,1,0,0,0,0,1,0,0,4,No - price matters,Nothing,Breakfast box (brunch),Protein bowl + energy drink,Personalised recommendations,Healthy ingredients,Maybe - depends on price,3-5 times/week,Probably no
MM0833,18-24,Male,Tier 2,Student,25K-50K,Influencer reviews,Instagram/YouTube,More than 4 hours,Flexitarian,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Quick commerce,Offline retail,No healthy options nearby,1K-3K,Below 150,5,1,0,0,0,0,0,0,0,4,No - price matters,Millet chips + cold brew,Meal bowl + green tea,Protein bowl + energy drink,Mood-based packaging,Healthy ingredients,No - on demand,Rarely/unsure,Probably yes
MM0834,18-24,Male,Metro,Business owner,1L-2L,Friend/family,In-store browsing,2-4 hours,Eggetarian,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,Delivery apps,Quick commerce,Boring/no variety,3K-6K,250-400,4,0,1,0,1,1,0,0,0,4,No - price matters,Millet chips + cold brew,Office fuel + smoothie,Millet bar + smoothie,Variety & regional flavours,Mood-based packaging,Yes - monthly,1-2 times/week,Definitely yes
MM0835,25-34,Male,Tier 2,Business owner,Above 2L,Friend/family,In-store browsing,2-4 hours,Vegetarian,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,3+,0,1,1,1,0,0,Delivery apps,Quick commerce,Boring/no variety,6K-10K,250-400,4,0,1,0,1,0,1,0,0,4,Yes if same quality,Millet chips + cold brew,Office fuel + smoothie,Protein bowl + energy drink,Mood-based packaging,Variety & regional flavours,Yes - monthly,1-2 times/week,Definitely yes
MM0836,25-34,Female,Metro,Working professional,25K-50K,Instagram/YouTube,Google search,2-4 hours,Non-vegetarian,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,2,0,1,1,0,1,0,Offline retail,Subscription box,Too expensive,Above 10K,250-400,5,0,0,1,1,0,0,0,0,5,Don't care,Millet chips + cold brew,Meal bowl + green tea,Millet bar + smoothie,Fast delivery,Affordable pricing,Yes - monthly,1-2 times/week,Definitely yes
MM0837,45-54,Prefer not to say,Metro,Freelancer,50K-1L,In-store browsing,Instagram/YouTube,1-2 hours,Vegetarian,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,Subscription box,Brand's own app,Boring/no variety,3K-6K,400-600,3,0,0,0,0,0,0,0,1,4,Yes if same quality,Comfort bowl + dessert,Office fuel + smoothie,Nothing - own routine,Variety & regional flavours,Mood-based packaging,Yes - monthly,1-2 times/week,Probably yes
MM0838,25-34,Male,Metro,Freelancer,50K-1L,Influencer reviews,In-store browsing,2-4 hours,Non-vegetarian,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,3+,0,1,0,0,0,0,Quick commerce,Offline retail,No healthy options nearby,6K-10K,150-250,3,1,1,0,0,1,0,0,0,5,No - price matters,Nothing,Office fuel + smoothie,Breakfast box + cold coffee,Healthy ingredients,Variety & regional flavours,Maybe - depends on price,1-2 times/week,Definitely yes
MM0839,25-34,Female,Metro,Working professional,Above 2L,In-store browsing,Instagram/YouTube,1-2 hours,Vegan,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,3+,1,0,1,0,0,0,Delivery apps,Subscription box,Too expensive,Above 10K,250-400,4,1,1,1,0,0,0,0,0,5,Yes definitely,Snack box + functional soda,Meal bowl + green tea,Breakfast box + cold coffee,Healthy ingredients,Mood-based packaging,Yes - monthly,3-5 times/week,Definitely yes
